date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:57:04	23123/23123	---M--	200	added ('OK')	image/jpeg	etag:%22c0bc16d1fdcbd21:0%22	https://www.marketsandmarkets.com/images/banner-img-cloud.jpg	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/images/banner-img-cloud.jpg	(from https://www.marketsandmarkets.com/cssfiles/style.css)
19:57:06	56544/56544	---M--	200	added ('OK')	image/jpeg	etag:%22c2ed6e2a2ccd21:0%22	https://www.marketsandmarkets.com/images/banner-img-cloud1.jpg	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/images/banner-img-cloud1.jpg	(from https://www.marketsandmarkets.com/cssfiles/style.css)
19:57:06	3741/3741	---M--	200	added ('OK')	image/jpeg	etag:%22e21993afccbd21:0%22	https://www.marketsandmarkets.com/images/tlt-browsr-report.jpg	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/images/tlt-browsr-report.jpg	(from https://www.marketsandmarkets.com/cssfiles/style.css)
19:57:07	1198/1198	---M--	200	added ('OK')	image/gif	etag:%2259fe74d0fdcbd21:0%22	https://www.marketsandmarkets.com/images/mnmicon.gif	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/images/mnmicon.gif	(from https://www.marketsandmarkets.com/cssfiles/style.css)
19:57:08	826/826	---M--	200	added ('OK')	image/gif	etag:%22faf19c3afccbd21:0%22	https://www.marketsandmarkets.com/images/srch-link-bg.gif	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/images/srch-link-bg.gif	(from https://www.marketsandmarkets.com/cssfiles/style.css)
19:57:09	834/834	---M--	200	added ('OK')	image/gif	etag:%227bfd26cffbcbd21:0%22	https://www.marketsandmarkets.com/images/icon-info.gif	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/images/icon-info.gif	(from https://www.marketsandmarkets.com/cssfiles/style.css)
19:57:10	883/883	---M--	200	added ('OK')	image/gif	etag:%22fb568d0fdcbd21:0%22	https://www.marketsandmarkets.com/images/icon-consulting.gif	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/images/icon-consulting.gif	(from https://www.marketsandmarkets.com/cssfiles/style.css)
19:57:11	1054/1054	---M--	200	added ('OK')	image/gif	etag:%22efd83a2fbcbd21:0%22	https://www.marketsandmarkets.com/images/icon-getreport.gif	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/images/icon-getreport.gif	(from https://www.marketsandmarkets.com/cssfiles/style.css)
19:57:12	56/56	---M--	200	added ('OK')	image/gif	etag:%2273f38fd3facbd21:0%22	https://www.marketsandmarkets.com/Images/icon-disc-bull.gif	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/Images/icon-disc-bull.gif	(from https://www.marketsandmarkets.com/cssfiles/style.css)
19:57:16	48/48	---M--	200	added ('OK')	image/gif	etag:%2275f00421ccd21:0%22	https://www.marketsandmarkets.com/images/icon_arrow-bull.gif	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/images/icon_arrow-bull.gif	(from https://www.marketsandmarkets.com/cssfiles/style.css)
19:57:17	660/660	---M--	200	added ('OK')	image/jpeg	etag:%225adda9d2fdcbd21:0%22	https://www.marketsandmarkets.com/images/icon_bull.JPG	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/images/icon_bull.jpg	(from https://www.marketsandmarkets.com/cssfiles/style.css)
19:57:18	103/103	---M--	200	added ('OK')	image/gif	etag:%22468382592ccd21:0%22	https://www.marketsandmarkets.com/images/go-btn-bg.gif	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/images/go-btn-bg.gif	(from https://www.marketsandmarkets.com/cssfiles/style.css)
19:57:21	57/57	---M--	200	added ('OK')	image/gif	etag:%22c1b2ba3afccbd21:0%22	https://www.marketsandmarkets.com/images/tab1-hover.gif	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/images/tab1-hover.gif	(from https://www.marketsandmarkets.com/cssfiles/style.css)
19:57:22	2536/2536	---M--	200	added ('OK')	image/gif	etag:%22bfc352d3facbd21:0%22	https://www.marketsandmarkets.com/images/crs_icons.gif	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/images/crs_icons.gif	(from https://www.marketsandmarkets.com/cssfiles/style.css)
19:57:23	1434/1434	---M--	200	added ('OK')	image/gif	etag:%22cc91abd3facbd21:0%22	https://www.marketsandmarkets.com/images/mnm_leftinput.gif	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/images/mnm_leftinput.gif	(from https://www.marketsandmarkets.com/cssfiles/style.css)
19:57:24	1185/1185	---M--	200	added ('OK')	image/gif	etag:%22a1e4e3cbfccbd21:0%22	https://www.marketsandmarkets.com/images/mnm_middleinput.gif	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/images/mnm_middleinput.gif	(from https://www.marketsandmarkets.com/cssfiles/style.css)
19:57:25	2892/2892	---M--	200	added ('OK')	image/gif	etag:%229327a401ccd21:0%22	https://www.marketsandmarkets.com/images/mnm_gobtn.gif	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/images/mnm_gobtn.gif	(from https://www.marketsandmarkets.com/cssfiles/style.css)
19:57:26	136/136	---M--	302	error ('Object%20moved')	text/html	date:Sun,%2009%20Jun%202019%2014:27:27%20GMT	https://www.marketsandmarkets.com/cssfiles/images/upArrow.png	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/cssfiles/images/upArrow.cec.delayed	(from https://www.marketsandmarkets.com/cssfiles/respon.css)
19:57:27	136/136	---M--	302	error ('Object%20moved')	text/html	date:Sun,%2009%20Jun%202019%2014:27:28%20GMT	https://www.marketsandmarkets.com/cssfiles/images/logo.png	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/cssfiles/images/logo.ced.delayed	(from https://www.marketsandmarkets.com/cssfiles/respon.css)
19:57:28	10221/10221	---M--	200	added ('OK')	image/png	etag:%22d4f8d3facbd21:0%22	https://www.marketsandmarkets.com/images/logo.png	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/images/logo.png	(from https://www.marketsandmarkets.com/cssfiles/respon.css)
19:57:29	1255/1255	---M--	200	added ('OK')	image/jpeg	etag:%222a56d6a1fbcbd21:0%22	https://www.marketsandmarkets.com/images/menuicon.jpg	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/images/menuicon.jpg	(from https://www.marketsandmarkets.com/cssfiles/respon.css)
19:57:29	0/-1	---M--	302	error ('')			https://www.marketsandmarkets.com/cssfiles/images/logo.png	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/cssfiles/images/logo.cf0.delayed	(from https://www.marketsandmarkets.com/cssfiles/respon.css)
19:57:29	0/-1	---M--	302	error ('')			https://www.marketsandmarkets.com/cssfiles/images/upArrow.png	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/cssfiles/images/upArrow.cf1.delayed	(from https://www.marketsandmarkets.com/cssfiles/respon.css)
19:57:30	136/136	---M--	302	error ('Object%20moved')	text/html	date:Sun,%2009%20Jun%202019%2014:27:31%20GMT	https://www.marketsandmarkets.com/img/2015/sprite1@2x.png	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/img/2015/sprite1@2x.cf2.delayed	(from https://www.marketsandmarkets.com/cssfiles/respon.css)
19:57:33	136/136	---M--	302	error ('Object%20moved')	text/html	date:Sun,%2009%20Jun%202019%2014:27:34%20GMT	https://www.marketsandmarkets.com/img/2015/sprite2@2x.png	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/img/2015/sprite2@2x.cf3.delayed	(from https://www.marketsandmarkets.com/cssfiles/respon.css)
19:57:34	136/136	---M--	302	error ('Object%20moved')	text/html	date:Sun,%2009%20Jun%202019%2014:27:35%20GMT	https://www.marketsandmarkets.com/img/2015/sprite@2x.png	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/img/2015/sprite@2x.cf4.delayed	(from https://www.marketsandmarkets.com/cssfiles/respon.css)
19:57:34	0/-1	---M--	302	error ('')			https://www.marketsandmarkets.com/BotDetect/Layout.css	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/BotDetect/Layout.cf5.delayed	(from https://www.marketsandmarkets.com/analystbriefings.html)
19:57:37	43900/43900	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:27:36%20GMT	https://www.marketsandmarkets.com/AnalystBriefing/waterborne-waterbased-coatings-market.asp	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/AnalystBriefing/waterborne-waterbased-coatings-market.html	(from https://www.marketsandmarkets.com/analystbriefings.html)
19:57:45	43714/43714	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:27:40%20GMT	https://www.marketsandmarkets.com/AnalystBriefing/liquid-packaging.asp	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/AnalystBriefing/liquid-packaging.html	(from https://www.marketsandmarkets.com/analystbriefings.html)
19:57:46	43949/43949	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:27:47%20GMT	https://www.marketsandmarkets.com/AnalystBriefing/marine-lubricants-market.asp	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/AnalystBriefing/marine-lubricants-market.html	(from https://www.marketsandmarkets.com/analystbriefings.html)
19:57:47	43303/43303	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:27:48%20GMT	https://www.marketsandmarkets.com/AnalystBriefing/in-situ-hybridization-market.asp	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/AnalystBriefing/in-situ-hybridization-market.html	(from https://www.marketsandmarkets.com/analystbriefings.html)
19:57:48	43866/43866	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:27:50%20GMT	https://www.marketsandmarkets.com/AnalystBriefing/software-defined-wan-market.asp	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/AnalystBriefing/software-defined-wan-market.html	(from https://www.marketsandmarkets.com/analystbriefings.html)
19:57:50	44878/44878	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:27:51%20GMT	https://www.marketsandmarkets.com/AnalystBriefing/display-materials-market.asp	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/AnalystBriefing/display-materials-market.html	(from https://www.marketsandmarkets.com/analystbriefings.html)
19:57:51	45465/45465	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:27:52%20GMT	https://www.marketsandmarkets.com/AnalystBriefing/sapphire-semiconductors-market.asp	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/AnalystBriefing/sapphire-semiconductors-market.html	(from https://www.marketsandmarkets.com/analystbriefings.html)
19:57:52	43850/43850	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:27:53%20GMT	https://www.marketsandmarkets.com/AnalystBriefing/shoulder-fired-anti-tank-market.asp	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/AnalystBriefing/shoulder-fired-anti-tank-market.html	(from https://www.marketsandmarkets.com/analystbriefings.html)
19:57:53	43638/43638	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:27:54%20GMT	https://www.marketsandmarkets.com/AnalystBriefing/security-surveillance-radar-market.asp	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/AnalystBriefing/security-surveillance-radar-market.html	(from https://www.marketsandmarkets.com/analystbriefings.html)
19:57:59	44764/44764	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:27:57%20GMT	https://www.marketsandmarkets.com/AnalystBriefing/battlefield-management-systems-market.asp	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/AnalystBriefing/battlefield-management-systems-market.html	(from https://www.marketsandmarkets.com/analystbriefings.html)
19:58:00	43750/43750	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:28:01%20GMT	https://www.marketsandmarkets.com/AnalystBriefing/security-information-event-management-market.asp	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/AnalystBriefing/security-information-event-management-market.html	(from https://www.marketsandmarkets.com/analystbriefings.html)
19:58:01	45508/45508	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:28:02%20GMT	https://www.marketsandmarkets.com/AnalystBriefing/aerospace-defense-telemetry-market.asp	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/AnalystBriefing/aerospace-defense-telemetry-market.html	(from https://www.marketsandmarkets.com/analystbriefings.html)
19:58:02	44863/44863	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:28:03%20GMT	https://www.marketsandmarkets.com/AnalystBriefing/pipeline-safety-market.asp	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/AnalystBriefing/pipeline-safety-market.html	(from https://www.marketsandmarkets.com/analystbriefings.html)
19:58:03	45783/45783	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:28:04%20GMT	https://www.marketsandmarkets.com/AnalystBriefing/seafood-processing-equipment-market.asp	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/AnalystBriefing/seafood-processing-equipment-market.html	(from https://www.marketsandmarkets.com/analystbriefings.html)
19:58:04	45798/45798	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:28:05%20GMT	https://www.marketsandmarkets.com/AnalystBriefing/green-and-bio-polyols-market.asp	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/AnalystBriefing/green-and-bio-polyols-market.html	(from https://www.marketsandmarkets.com/analystbriefings.html)
19:58:07	45046/45046	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:28:06%20GMT	https://www.marketsandmarkets.com/AnalystBriefing/quantum-dots.asp	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/AnalystBriefing/quantum-dots.html	(from https://www.marketsandmarkets.com/analystbriefings.html)
19:58:10	45414/45414	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:28:09%20GMT	https://www.marketsandmarkets.com/AnalystBriefing/financial-analytics-market.asp	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/AnalystBriefing/financial-analytics-market.html	(from https://www.marketsandmarkets.com/analystbriefings.html)
19:58:11	45660/45660	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:28:12%20GMT	https://www.marketsandmarkets.com/AnalystBriefing/cosmetic-packaging-market.asp	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/AnalystBriefing/cosmetic-packaging-market.html	(from https://www.marketsandmarkets.com/analystbriefings.html)
19:58:12	46477/46477	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:28:13%20GMT	https://www.marketsandmarkets.com/AnalystBriefing/frozen-bakery-additives-market.asp	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/AnalystBriefing/frozen-bakery-additives-market.html	(from https://www.marketsandmarkets.com/analystbriefings.html)
19:58:13	47336/47336	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:28:14%20GMT	https://www.marketsandmarkets.com/AnalystBriefing/americas-smart-homes-market.asp	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/AnalystBriefing/americas-smart-homes-market.html	(from https://www.marketsandmarkets.com/analystbriefings.html)
19:58:14	47808/47808	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:28:15%20GMT	https://www.marketsandmarkets.com/AnalystBriefing/apac-smart-homes-market.asp	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/AnalystBriefing/apac-smart-homes-market.html	(from https://www.marketsandmarkets.com/analystbriefings.html)
19:58:15	44542/44542	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:28:16%20GMT	https://www.marketsandmarkets.com/AnalystBriefing/transportation-safety-security-market.asp	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/AnalystBriefing/transportation-safety-security-market.html	(from https://www.marketsandmarkets.com/analystbriefings.html)
19:58:16	45487/45487	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:28:17%20GMT	https://www.marketsandmarkets.com/AnalystBriefing/oil-and-gas-process-automation-market.asp	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/AnalystBriefing/oil-and-gas-process-automation-market.html	(from https://www.marketsandmarkets.com/analystbriefings.html)
19:58:18	45770/45770	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:28:18%20GMT	https://www.marketsandmarkets.com/AnalystBriefing/calcium-propionate-market.asp	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/AnalystBriefing/calcium-propionate-market.html	(from https://www.marketsandmarkets.com/analystbriefings.html)
19:58:21	46455/46455	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:28:20%20GMT	https://www.marketsandmarkets.com/AnalystBriefing/functional-printing-market.asp	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/AnalystBriefing/functional-printing-market.html	(from https://www.marketsandmarkets.com/analystbriefings.html)
19:58:22	45134/45134	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:28:22%20GMT	https://www.marketsandmarkets.com/AnalystBriefing/specialty-gas-market.asp	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/AnalystBriefing/specialty-gas-market.html	(from https://www.marketsandmarkets.com/analystbriefings.html)
19:58:23	45533/45533	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:28:24%20GMT	https://www.marketsandmarkets.com/AnalystBriefing/middle-east-critical-infrastructure-protection-cip-market.asp	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/AnalystBriefing/middle-east-critical-infrastructure-protection-cip-market.html	(from https://www.marketsandmarkets.com/analystbriefings.html)
19:58:24	44305/44305	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:28:25%20GMT	https://www.marketsandmarkets.com/AnalystBriefing/data-center-networking-market.asp	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/AnalystBriefing/data-center-networking-market.html	(from https://www.marketsandmarkets.com/analystbriefings.html)
19:58:25	43148/43148	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:28:26%20GMT	https://www.marketsandmarkets.com/AnalystBriefing/casino-management-system-market.asp	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/AnalystBriefing/casino-management-system-market.html	(from https://www.marketsandmarkets.com/analystbriefings.html)
19:58:26	45575/45575	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:28:27%20GMT	https://www.marketsandmarkets.com/AnalystBriefing/retail-automation-market.asp	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/AnalystBriefing/retail-automation-market.html	(from https://www.marketsandmarkets.com/analystbriefings.html)
19:58:27	72646/72646	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:28:28%20GMT	https://www.marketsandmarkets.com/analystbriefing.asp?offset=30	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/analystbriefingd48d.html	(from https://www.marketsandmarkets.com/analystbriefings.html)
19:58:28	35034/35034	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:28:29%20GMT	https://www.marketsandmarkets.com/analystbriefing.asp?offset=-1	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/analystbriefing956e.html	(from https://www.marketsandmarkets.com/analystbriefings.html)
19:58:30	88970/88970	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:28:31%20GMT	https://www.marketsandmarkets.com/pdfdownloadNew.asp?id=174227702	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/pdfdownloadNewab58.html	(from https://www.marketsandmarkets.com/Market-Reports/digital-asset-management-best-practices-market-174227702.html)
19:58:33	88810/88810	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:28:33%20GMT	https://www.marketsandmarkets.com/requestsampleNew.asp?id=174227702	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/requestsampleNewab58.html	(from https://www.marketsandmarkets.com/Market-Reports/digital-asset-management-best-practices-market-174227702.html)
19:58:34	50428/50428	---M--	200	added ('OK')	image/jpeg	etag:%2263ec27b531cd51:0%22	https://www.marketsandmarkets.com/Images/digital-asset-management-best-practices-market.jpg	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/Images/digital-asset-management-best-practices-market.jpg	(from https://www.marketsandmarkets.com/Market-Reports/digital-asset-management-best-practices-market-174227702.html)
19:58:35	33906/33906	---M--	200	added ('OK')	image/jpeg	etag:%221d21487d531cd51:0%22	https://www.marketsandmarkets.com/Images/digital-asset-management-best-practices-market1.jpg	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/Images/digital-asset-management-best-practices-market1.jpg	(from https://www.marketsandmarkets.com/Market-Reports/digital-asset-management-best-practices-market-174227702.html)
19:58:36	88858/88858	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:28:37%20GMT	https://www.marketsandmarkets.com/speaktoanalystNew.asp?id=174227702	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/speaktoanalystNewab58.html	(from https://www.marketsandmarkets.com/Market-Reports/digital-asset-management-best-practices-market-174227702.html)
19:58:37	86915/86915	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:28:37%20GMT	https://www.marketsandmarkets.com/Purchase/purchase_reportNew.asp?id=174227702	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/Purchase/purchase_reportNewab58.html	(from https://www.marketsandmarkets.com/Market-Reports/digital-asset-management-best-practices-market-174227702.html)
19:58:38	88848/88848	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:28:39%20GMT	https://www.marketsandmarkets.com/Enquiry_Before_BuyingNew.asp?id=174227702	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/Enquiry_Before_BuyingNewab58.html	(from https://www.marketsandmarkets.com/Market-Reports/digital-asset-management-best-practices-market-174227702.html)
19:58:39	88947/88947	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:28:39%20GMT	https://www.marketsandmarkets.com/requestCustomizationNew.asp?id=174227702	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/requestCustomizationNewab58.html	(from https://www.marketsandmarkets.com/Market-Reports/digital-asset-management-best-practices-market-174227702.html)
19:58:40	88700/88700	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:28:40%20GMT	https://www.marketsandmarkets.com/FreeWorkshop.asp?id=174227702	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/FreeWorkshopab58.html	(from https://www.marketsandmarkets.com/Market-Reports/digital-asset-management-best-practices-market-174227702.html)
19:58:43	88899/88899	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:28:43%20GMT	https://www.marketsandmarkets.com/RequestBundleReport.asp?id=174227702	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/RequestBundleReportab58.html	(from https://www.marketsandmarkets.com/Market-Reports/digital-asset-management-best-practices-market-174227702.html)
19:58:44	88909/88909	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:28:44%20GMT	https://www.marketsandmarkets.com/pdfdownloadNew.asp?id=140271118	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/pdfdownloadNewa901.html	(from https://www.marketsandmarkets.com/Market-Reports/customer-success-platforms-market-140271118.html)
19:58:45	88749/88749	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:28:46%20GMT	https://www.marketsandmarkets.com/requestsampleNew.asp?id=140271118	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/requestsampleNewa901.html	(from https://www.marketsandmarkets.com/Market-Reports/customer-success-platforms-market-140271118.html)
19:58:50	62931/62931	---M--	200	added ('OK')	image/jpeg	etag:%22ee16278571cd51:0%22	https://www.marketsandmarkets.com/Images/customer-success-platforms-market.jpg	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/Images/customer-success-platforms-market.jpg	(from https://www.marketsandmarkets.com/Market-Reports/customer-success-platforms-market-140271118.html)
19:58:50	42508/42508	---M--	200	added ('OK')	image/jpeg	etag:%228caea9b571cd51:0%22	https://www.marketsandmarkets.com/Images/customer-success-platforms-market1.jpg	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/Images/customer-success-platforms-market1.jpg	(from https://www.marketsandmarkets.com/Market-Reports/customer-success-platforms-market-140271118.html)
19:58:51	88797/88797	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:28:52%20GMT	https://www.marketsandmarkets.com/speaktoanalystNew.asp?id=140271118	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/speaktoanalystNewa901.html	(from https://www.marketsandmarkets.com/Market-Reports/customer-success-platforms-market-140271118.html)
19:58:53	186/186	---M--	302	error ('Object%20moved')	text/html	date:Sun,%2009%20Jun%202019%2014:28:53%20GMT	https://www.marketsandmarkets.com/pdfdownload.asp?id=140271118	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/pdfdownload.d26a901.delayed	(from https://www.marketsandmarkets.com/Market-Reports/customer-success-platforms-market-140271118.html)
19:58:54	71236/71236	---M--	200	added ('OK')	image/jpeg	etag:%2263b533e571cd51:0%22	https://www.marketsandmarkets.com/Images/customer-success-platforms-market2.jpg	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/Images/customer-success-platforms-market2.jpg	(from https://www.marketsandmarkets.com/Market-Reports/customer-success-platforms-market-140271118.html)
19:58:54	86858/86858	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:28:55%20GMT	https://www.marketsandmarkets.com/Purchase/purchase_reportNew.asp?id=140271118	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/Purchase/purchase_reportNewa901.html	(from https://www.marketsandmarkets.com/Market-Reports/customer-success-platforms-market-140271118.html)
19:58:55	88787/88787	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:28:56%20GMT	https://www.marketsandmarkets.com/Enquiry_Before_BuyingNew.asp?id=140271118	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/Enquiry_Before_BuyingNewa901.html	(from https://www.marketsandmarkets.com/Market-Reports/customer-success-platforms-market-140271118.html)
19:59:10	88886/88886	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:29:00%20GMT	https://www.marketsandmarkets.com/requestCustomizationNew.asp?id=140271118	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/requestCustomizationNewa901.html	(from https://www.marketsandmarkets.com/Market-Reports/customer-success-platforms-market-140271118.html)
19:59:12	88639/88639	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:29:12%20GMT	https://www.marketsandmarkets.com/FreeWorkshop.asp?id=140271118	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/FreeWorkshopa901.html	(from https://www.marketsandmarkets.com/Market-Reports/customer-success-platforms-market-140271118.html)
19:59:12	0/-1	---M--	302	error ('')			https://www.marketsandmarkets.com/BotDetect/Layout.css	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/BotDetect/Layout.d2c.delayed	(from https://www.marketsandmarkets.com/Job_Vacancy.asp?id=43)
